기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_상주인구_수,남성_상주인구_수,여성_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,남성연령대_10_상주인구_수,남성연령대_20_상주인구_수,남성연령대_30_상주인구_수,남성연령대_40_상주인구_수,남성연령대_50_상주인구_수,남성연령대_60_이상_상주인구_수,여성연령대_10_상주인구_수,여성연령대_20_상주인구_수,여성연령대_30_상주인구_수,여성연령대_40_상주인구_수,여성연령대_50_상주인구_수,여성연령대_60_이상_상주인구_수,총_가구_수,아파트_가구_수,비_아파트_가구_수
20231,A,골목상권,3110579,마포역 4번,849,451,398,66,79,227,144,115,218,42,40,119,82,64,104,24,39,108,62,51,114,457,0,457
20231,A,골목상권,3110580,양원초등학교,1415,709,706,68,184,326,175,202,460,40,96,171,104,97,201,28,88,155,71,105,259,794,0,794
20231,A,골목상권,3110581,염리초등학교,319,163,156,99,12,29,102,34,43,57,7,14,47,19,19,42,5,15,55,15,24,109,0,109
20231,A,골목상권,3110582,이대역 5번,1676,792,884,69,237,362,225,249,534,34,87,182,109,117,263,35,150,180,116,132,271,1041,0,1041
20231,A,골목상권,3110583,공덕래미안3차아파트,185,87,98,13,22,47,31,27,45,6,8,24,15,17,17,7,14,23,16,10,28,102,0,102
20231,A,골목상권,3110584,아현역 4번,101,60,41,6,4,16,11,18,46,4,2,6,4,14,30,2,2,10,7,4,16,69,0,69
20231,A,골목상권,3110585,마포경찰서,247,124,123,61,16,60,57,22,31,40,7,19,35,10,13,21,9,41,22,12,18,91,0,91
20231,A,골목상권,3110586,서울서부지방법원,1395,660,735,59,87,390,298,222,339,34,31,149,140,130,176,25,56,241,158,92,163,1013,0,1013
20231,A,골목상권,3110587,공덕동주민센터,2632,1277,1355,177,206,454,413,463,919,82,104,224,209,240,418,95,102,230,204,223,501,1555,0,1555
20231,A,골목상권,3110588,한겨레신문사,2918,1389,1529,235,338,470,482,516,877,118,160,215,246,259,391,117,178,255,236,257,486,1359,0,1359
20231,A,골목상권,3110589,애오개역 3번,1922,945,977,132,253,291,216,324,706,66,132,166,120,156,305,66,121,125,96,168,401,791,0,791
20231,A,골목상권,3110590,만리재,2742,1329,1413,215,359,398,387,564,819,108,191,206,203,272,349,107,168,192,184,292,470,1270,0,1270
20231,A,골목상권,3110591,충정로역 6번,2504,1244,1260,173,252,361,348,396,974,85,130,197,187,210,435,88,122,164,161,186,539,1122,0,1122
20231,A,골목상권,3110592,서울금융고등학교,1460,730,730,127,205,220,193,256,459,71,102,115,100,131,211,56,103,105,93,125,248,624,0,624
20231,A,골목상권,3110593,신월3동주민센터,7506,4034,3472,567,754,932,1064,1436,2753,286,367,518,610,850,1403,281,387,414,454,586,1350,3989,0,3989
20231,A,골목상권,3110594,신월중학교,3509,1725,1784,570,426,463,631,549,870,289,227,224,320,257,408,281,199,239,311,292,462,1220,0,1220
20231,A,골목상권,3110595,메디힐병원,6049,2972,3077,602,718,874,909,1044,1902,304,352,438,475,518,885,298,366,436,434,526,1017,2565,0,2565
20231,A,골목상권,3110596,서서울호수공원,3809,1912,1897,462,457,553,597,653,1087,246,235,291,315,306,519,216,222,262,282,347,568,1561,0,1561
20231,A,골목상권,3110597,신월1동주민센터,6370,3302,3068,573,692,862,977,1067,2199,304,359,454,554,545,1086,269,333,408,423,522,1113,2890,0,2890
20231,A,골목상권,3110598,신월문화체육센터,3560,1744,1816,360,397,474,513,591,1225,168,218,258,277,290,533,192,179,216,236,301,692,1397,0,1397
20231,A,골목상권,3110599,신월1파출소,4594,2377,2217,507,530,587,689,808,1473,270,281,316,373,427,710,237,249,271,316,381,763,1907,0,1907
20231,A,골목상권,3110600,신월7동주민센터,5360,2643,2717,407,651,744,736,923,1899,203,332,389,390,468,861,204,319,355,346,455,1038,2262,0,2262
20231,A,골목상권,3110601,신월1동우편취급국,6682,3457,3225,701,725,927,1123,1137,2069,338,383,501,631,576,1028,363,342,426,492,561,1041,2972,0,2972
20231,A,골목상권,3110602,신월시영아파트중문,1603,808,795,107,215,195,210,271,605,51,118,108,116,138,277,56,97,87,94,133,328,648,0,648
20231,A,골목상권,3110603,지향초등학교,349,173,176,73,41,34,41,62,98,39,16,19,21,31,47,34,25,15,20,31,51,121,0,121
20231,A,골목상권,3110604,신월4동주민센터,7161,3539,3622,1192,785,844,1312,1043,1985,598,394,420,667,523,937,594,391,424,645,520,1048,2434,0,2434
20231,A,골목상권,3110605,목동센트럴아이파크앞,1132,555,577,135,142,158,171,177,349,68,75,93,75,84,160,67,67,65,96,93,189,370,0,370
20231,A,골목상권,3110606,신한은행 신월동지점,7141,3474,3667,939,853,903,1159,1137,2150,475,442,443,570,535,1009,464,411,460,589,602,1141,2457,0,2457
20231,A,골목상권,3110607,금빛새마을금고본점,964,500,464,100,109,133,148,145,329,53,68,73,80,78,148,47,41,60,68,67,181,407,0,407
20231,A,골목상권,3110608,신월2동주민센터,9298,4679,4619,1153,1080,1235,1484,1486,2860,587,572,639,774,732,1375,566,508,596,710,754,1485,3505,0,3505
20231,A,골목상권,3110609,신정네거리역 2번,2309,1139,1170,258,272,371,367,363,678,131,138,198,187,166,319,127,134,173,180,197,359,969,0,969
20231,A,골목상권,3110610,계남근린공원,3055,1575,1480,234,381,397,442,538,1063,128,210,214,246,272,505,106,171,183,196,266,558,1364,0,1364
20231,A,골목상권,3110611,신정역 1번,4821,2376,2445,546,540,709,873,718,1435,279,276,348,452,340,681,267,264,361,421,378,754,1950,0,1950
20231,A,골목상권,3110612,신정역 5번,8575,4209,4366,888,943,1285,1453,1353,2653,470,475,641,767,635,1221,418,468,644,686,718,1432,3753,0,3753
20231,A,골목상권,3110613,신정네거리역 4번,525,252,273,48,78,50,73,99,177,20,45,26,30,53,78,28,33,24,43,46,99,233,0,233
20231,A,골목상권,3110614,목동로데오거리,2453,1175,1278,306,223,398,420,344,762,136,124,202,212,153,348,170,99,196,208,191,414,1003,0,1003
20231,A,골목상권,3110615,신서초등학교,1139,555,584,175,179,133,170,217,265,97,89,71,78,97,123,78,90,62,92,120,142,398,0,398
20231,A,골목상권,3110616,양목초등학교,977,471,506,145,113,145,209,151,214,71,61,64,116,69,90,74,52,81,93,82,124,368,0,368
20231,A,골목상권,3110617,등촌역 4번,2491,1160,1331,272,255,453,416,360,735,136,137,201,224,155,307,136,118,252,192,205,428,1105,0,1105
20231,A,골목상권,3110618,강서고등학교,6476,3213,3263,733,1030,902,1002,1222,1587,370,605,459,507,561,711,363,425,443,495,661,876,2465,0,2465
20231,A,골목상권,3110619,목4동주민센터,1406,674,732,150,187,221,210,240,398,82,103,109,95,109,176,68,84,112,115,131,222,578,0,578
20231,A,골목상권,3110620,목동보건지소,8846,4409,4437,1187,1466,1115,1339,1730,2009,617,844,557,624,843,924,570,622,558,715,887,1085,3163,0,3163
20231,A,골목상권,3110621,목동역 5번,779,367,412,115,133,96,121,153,161,61,62,42,50,78,74,54,71,54,71,75,87,247,0,247
20231,A,골목상권,3110622,달마을공원,4212,2032,2180,429,476,907,719,607,1074,210,245,428,389,267,493,219,231,479,330,340,581,1769,0,1769
20231,A,골목상권,3110623,갈산공원,202,97,105,46,18,29,39,23,47,26,11,13,16,9,22,20,7,16,23,14,25,94,0,94
20231,A,골목상권,3110624,목동문화체육센터,2611,1278,1333,321,386,372,421,494,617,164,219,186,211,226,272,157,167,186,210,268,345,935,0,935
20231,A,골목상권,3110625,신정2동주민센터,3574,1774,1800,454,633,363,468,814,842,237,340,172,203,412,410,217,293,191,265,402,432,1264,0,1264
20231,A,골목상권,3110626,양화초등학교,6664,3188,3476,720,643,1490,1212,918,1681,374,348,677,620,414,755,346,295,813,592,504,926,2906,0,2906
20231,A,골목상권,3110627,신정롯데캐슬아파트,2534,1263,1271,266,393,325,338,506,706,136,218,172,161,246,330,130,175,153,177,260,376,958,0,958
20231,A,골목상권,3110628,신목동역,1474,750,724,174,158,326,250,227,339,99,86,148,137,114,166,75,72,178,113,113,173,668,0,668
20231,A,골목상권,3110629,송정역 4번,955,467,488,55,92,227,150,114,317,27,36,114,83,55,152,28,56,113,67,59,165,525,0,525
20231,A,골목상권,3110630,공항시장역 1번,5954,2910,3044,484,576,1243,857,882,1912,237,264,619,449,451,890,247,312,624,408,431,1022,3168,0,3168
20231,A,골목상권,3110631,방화초등학교,3603,1793,1810,478,404,489,573,608,1051,258,214,227,300,318,476,220,190,262,273,290,575,1361,0,1361
20231,A,골목상권,3110632,방화역 3번,1548,745,803,144,189,246,203,256,510,68,88,128,99,123,239,76,101,118,104,133,271,674,0,674
20231,A,골목상권,3110633,개화산역 1번,395,203,192,35,51,52,50,78,129,14,22,29,28,44,66,21,29,23,22,34,63,173,0,173
20231,A,골목상권,3110634,송정역 3번,8166,4182,3984,926,777,1430,1427,1234,2372,492,370,761,779,648,1132,434,407,669,648,586,1240,3949,0,3949
20231,A,골목상권,3110635,공항시장역 3번,3190,1622,1568,319,350,455,447,482,1137,167,185,242,238,258,532,152,165,213,209,224,605,1420,0,1420
20231,A,골목상권,3110636,방화역 2번,1290,649,641,185,116,208,232,171,378,93,68,94,111,100,183,92,48,114,121,71,195,528,0,528
20231,A,골목상권,3110637,송정역 2번,1930,977,953,176,214,320,281,307,632,86,119,160,155,157,300,90,95,160,126,150,332,848,0,848
20231,A,골목상권,3110638,신방화역 2번,5376,2740,2636,637,554,840,913,814,1618,327,297,439,492,419,766,310,257,401,421,395,852,2304,0,2304
20231,A,골목상권,3110639,신방화역 8번,3143,1576,1567,289,379,421,452,507,1095,145,195,214,247,255,520,144,184,207,205,252,575,1381,0,1381
20231,A,골목상권,3110640,방화역 1번,2336,1135,1201,218,200,479,442,360,637,112,85,178,241,211,308,106,115,301,201,149,329,1296,0,1296
20231,A,골목상권,3110641,공항고등학교,1547,785,762,219,159,221,282,241,425,121,80,114,136,121,213,98,79,107,146,120,212,566,0,566
20231,A,골목상권,3110642,정곡초등학교,829,406,423,134,80,116,151,118,230,63,39,62,79,48,115,71,41,54,72,70,115,296,0,296
20231,A,골목상권,3110643,강서구다솔마을,2448,1285,1163,290,206,355,515,396,686,156,107,185,293,209,335,134,99,170,222,187,351,1150,0,1150
20231,A,골목상권,3110644,신광명마을,813,402,411,104,85,102,136,133,253,54,44,52,69,74,109,50,41,50,67,59,144,319,0,319
20231,A,골목상권,3110645,우장산역 4번,7298,3471,3827,1035,1294,801,1135,1426,1607,505,600,394,526,707,739,530,694,407,609,719,868,2574,0,2574
20231,A,골목상권,3110646,푸른들청소년도서관,9126,4439,4687,947,1049,1502,1400,1419,2809,488,529,747,710,665,1300,459,520,755,690,754,1509,3720,0,3720
20231,A,골목상권,3110647,화곡역 5번,9384,4554,4830,1168,877,1617,1869,1341,2512,584,435,777,970,644,1144,584,442,840,899,697,1368,3875,0,3875
20231,A,골목상권,3110648,양천향교역 7번,1356,587,769,9,171,730,302,92,52,5,40,285,177,51,29,4,131,445,125,41,23,1254,0,1254
20231,A,골목상권,3110649,우장산역 1번,3107,1461,1646,521,491,372,535,574,614,244,220,190,234,282,291,277,271,182,301,292,323,1064,0,1064
20231,A,골목상권,3110650,우장산힐스테이트,884,415,469,148,118,94,151,154,219,73,52,43,67,79,101,75,66,51,84,75,118,293,0,293
20231,A,골목상권,3110651,화원중학교,6065,3010,3055,728,674,931,1072,915,1745,370,356,469,565,440,810,358,318,462,507,475,935,2401,0,2401
20231,A,골목상권,3110652,양천향교역 2번,1472,771,701,150,173,294,234,217,404,84,93,153,139,107,195,66,80,141,95,110,209,653,0,653
20231,A,골목상권,3110653,화곡역 2번,4682,2237,2445,437,429,852,822,629,1513,241,217,407,424,281,667,196,212,445,398,348,846,2068,0,2068
20231,A,골목상권,3110654,까치산역 4번,12767,6301,6466,1306,1303,2319,2197,1944,3698,665,655,1183,1166,938,1694,641,648,1136,1031,1006,2004,5393,0,5393
20231,A,골목상권,3110655,발산역 5번,1111,542,569,158,139,152,216,178,268,79,66,82,106,84,125,79,73,70,110,94,143,443,0,443
20231,A,골목상권,3110656,까치산역 3번,8787,4484,4303,684,617,2353,1770,1050,2313,307,294,1205,1027,557,1094,377,323,1148,743,493,1219,4830,0,4830
20231,A,골목상권,3110657,양천향교역 5번,962,470,492,73,111,206,184,145,243,41,58,96,99,67,109,32,53,110,85,78,134,499,0,499
20231,A,골목상권,3110658,화곡초등학교,3509,1765,1744,285,326,876,715,476,831,151,155,461,390,247,361,134,171,415,325,229,470,1837,0,1837
20231,A,골목상권,3110659,화곡역 4번,21341,10459,10882,3078,2295,3346,4280,3161,5181,1586,1133,1668,2235,1577,2260,1492,1162,1678,2045,1584,2921,8443,0,8443
20231,A,골목상권,3110660,등촌3동주민센터,1635,818,817,136,177,275,196,238,613,68,96,146,107,118,283,68,81,129,89,120,330,850,0,850
20231,A,골목상권,3110661,강서새말어린이공원,1462,716,746,200,160,193,291,238,380,100,81,97,150,113,175,100,79,96,141,125,205,577,0,577
20231,A,골목상권,3110662,까치산역 1번,13489,6575,6914,1612,1334,2120,2590,1941,3892,796,708,1024,1358,938,1751,816,626,1096,1232,1003,2141,5477,0,5477
20231,A,골목상권,3110663,우장산롯데캐슬아파트앞,1571,766,805,182,188,252,276,259,414,97,101,109,141,120,198,85,87,143,135,139,216,584,0,584
20231,A,골목상권,3110664,강서구청옆,672,328,344,122,64,102,147,67,170,68,36,44,80,28,72,54,28,58,67,39,98,246,0,246
20231,A,골목상권,3110665,곰달래도서관,5926,2957,2969,674,500,941,1062,839,1910,352,255,478,552,432,888,322,245,463,510,407,1022,2473,0,2473
20231,A,골목상권,3110666,KC대학교,2040,1034,1006,209,220,311,308,326,666,108,120,159,171,178,298,101,100,152,137,148,368,872,0,872
20231,A,골목상권,3110667,가양역 10번,593,252,341,41,56,103,91,83,219,20,28,38,46,38,82,21,28,65,45,45,137,335,0,335
20231,A,골목상권,3110668,화곡2동주민센터,9692,4732,4960,1393,1007,1410,1926,1484,2472,724,541,695,947,721,1104,669,466,715,979,763,1368,3813,0,3813
20231,A,골목상권,3110669,화곡보람2차아파트,775,378,397,104,83,139,174,112,163,51,48,61,90,53,75,53,35,78,84,59,88,320,0,320
20231,A,골목상권,3110670,신곡초등학교,8201,4004,4197,1204,981,1113,1506,1352,2045,595,500,579,753,652,925,609,481,534,753,700,1120,3100,0,3100
20231,A,골목상권,3110671,등촌1동주민센터,5933,2914,3019,735,571,1340,1102,795,1390,413,287,596,570,392,656,322,284,744,532,403,734,2804,0,2804
20231,A,골목상권,3110672,백석중학교,3285,1674,1611,394,467,497,497,592,838,213,269,272,255,275,390,181,198,225,242,317,448,1192,0,1192
20231,A,골목상권,3110673,뜸부기어린이공원,4489,2216,2273,435,396,765,779,623,1491,209,213,399,414,296,685,226,183,366,365,327,806,1994,0,1994
20231,A,골목상권,3110674,강서구청가양동별관,161,84,77,9,13,15,33,42,49,3,7,9,21,18,26,6,6,6,12,24,23,124,0,124
20231,A,골목상권,3110675,화곡4동주민센터,7877,3873,4004,861,882,1258,1385,1221,2270,447,448,655,732,589,1002,414,434,603,653,632,1268,3161,0,3161
20231,A,골목상권,3110676,등촌역 7번,3643,1728,1915,460,404,731,699,532,817,239,202,319,356,246,366,221,202,412,343,286,451,1482,0,1482
20231,A,골목상권,3110677,등촌역 1번,933,475,458,151,110,129,177,143,223,84,55,68,83,76,109,67,55,61,94,67,114,338,0,338
20231,A,골목상권,3110678,염창무학아파트,965,478,487,138,101,200,146,120,260,75,53,97,79,55,119,63,48,103,67,65,141,403,0,403
20231,A,골목상권,3110679,염창역 2번,774,348,426,61,60,241,160,102,150,26,23,94,85,49,71,35,37,147,75,53,79,450,0,450
20231,A,골목상권,3110680,온수역 5번(온수산업단지),1694,857,837,197,117,248,330,239,563,112,62,118,180,129,256,85,55,130,150,110,307,682,0,682
20231,A,골목상권,3110681,온수역 1번,182,95,87,15,12,36,40,13,66,12,3,18,22,6,34,3,9,18,18,7,32,97,0,97
20231,A,골목상권,3110682,온수역 8번,1003,489,514,126,107,121,168,144,337,62,54,56,82,75,160,64,53,65,86,69,177,355,0,355
20231,A,골목상권,3110683,오류고등학교,1603,800,803,231,222,201,253,258,438,126,119,96,130,131,198,105,103,105,123,127,240,542,0,542
20231,A,골목상권,3110684,서울공연예술고등학교,1392,673,719,158,193,187,213,232,409,76,110,94,103,108,182,82,83,93,110,124,227,535,0,535
20231,A,골목상권,3110685,금강수목원아파트,214,104,110,31,23,23,41,36,60,13,13,11,19,21,27,18,10,12,22,15,33,87,0,87
20231,A,골목상권,3110686,수궁동주민센터,4719,2323,2396,584,541,631,789,766,1408,290,302,312,405,372,642,294,239,319,384,394,766,1906,0,1906
20231,A,골목상권,3110687,"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",631,317,314,77,81,72,122,94,185,39,38,38,69,48,85,38,43,34,53,46,100,251,0,251
20231,A,골목상권,3110688,오류지구대,2559,1261,1298,285,297,366,404,384,823,161,145,180,214,190,371,124,152,186,190,194,452,1043,0,1043
20231,A,골목상권,3110689,오류동역 3번,3159,1565,1594,335,340,450,490,501,1043,159,168,218,263,265,492,176,172,232,227,236,551,1403,0,1403
20231,A,골목상권,3110690,오류2동버들시장,5289,2640,2649,599,481,741,860,824,1784,313,260,348,481,411,827,286,221,393,379,413,957,2496,0,2496
20231,A,골목상권,3110691,개봉중학교,3182,1606,1576,312,393,423,485,534,1035,140,225,224,258,275,484,172,168,199,227,259,551,1342,0,1342
20231,A,골목상권,3110693,오류동역 4번,689,363,326,23,57,283,162,58,106,14,27,136,98,32,56,9,30,147,64,26,50,541,0,541
20231,A,골목상권,3110694,세곡초등학교,7183,3589,3594,671,906,961,988,1334,2323,314,507,470,517,680,1101,357,399,491,471,654,1222,3139,0,3139
20231,A,골목상권,3110695,개봉1동주민센터,5758,2949,2809,437,610,675,771,1004,2261,207,327,360,423,527,1105,230,283,315,348,477,1156,2764,0,2764
20231,A,골목상권,3110696,오류동역 1번,3472,1753,1719,367,352,501,607,554,1091,190,179,247,335,272,530,177,173,254,272,282,561,1477,0,1477
20231,A,골목상권,3110697,개봉3동주민센터,2743,1359,1384,333,329,374,486,452,769,166,158,193,278,212,352,167,171,181,208,240,417,1060,0,1060
20231,A,골목상권,3110698,개웅초등학교(개웅중학교),6663,3271,3392,725,843,893,1051,1127,2024,365,447,468,519,547,925,360,396,425,532,580,1099,2538,0,2538
20231,A,골목상권,3110699,덕의초등학교,1776,892,884,218,205,210,283,318,542,120,101,109,147,162,253,98,104,101,136,156,289,745,0,745
20231,A,골목상권,3110700,고척초등학교,3390,1713,1677,364,414,412,529,557,1114,183,217,222,291,281,519,181,197,190,238,276,595,1453,0,1453
20231,A,골목상권,3110701,고척동성당,1041,506,535,109,107,209,188,125,303,56,49,103,100,54,144,53,58,106,88,71,159,449,0,449
20231,A,골목상권,3110702,개봉초등학교,2019,977,1042,302,185,283,378,284,587,156,97,142,188,124,270,146,88,141,190,160,317,789,0,789
20231,A,골목상권,3110703,개봉역,2024,1001,1023,225,184,291,384,283,657,112,89,145,196,148,311,113,95,146,188,135,346,860,0,860
20231,A,골목상권,3110704,고척중학교,109,67,42,0,26,43,13,18,9,0,14,23,11,14,5,0,12,20,2,4,4,95,0,95
20231,A,골목상권,3110705,고산초등학교,551,270,281,78,100,104,105,79,85,45,54,56,52,28,35,33,46,48,53,51,50,263,0,263
20231,A,골목상권,3110706,그라운드 고척,530,295,235,28,49,95,84,81,193,18,25,54,49,49,100,10,24,41,35,32,93,323,0,323
20231,A,골목상권,3110707,구로창업지원센터,2357,1220,1137,196,261,334,320,359,887,88,140,186,173,202,431,108,121,148,147,157,456,1046,0,1046
20231,A,골목상권,3110708,화원어린이공원,1359,690,669,116,100,240,238,207,458,70,48,114,137,115,206,46,52,126,101,92,252,717,0,717
20231,A,골목상권,3110709,구로119안전센터,2908,1482,1426,217,270,371,402,578,1070,98,140,194,240,303,507,119,130,177,162,275,563,1404,0,1404
20231,A,골목상권,3110710,남구로역 3번,6572,3472,3100,419,579,713,850,1211,2800,230,308,383,499,672,1380,189,271,330,351,539,1420,3456,0,3456
20231,A,골목상권,3110711,구로초등학교,4335,2137,2198,379,464,496,571,792,1633,184,234,243,298,434,744,195,230,253,273,358,889,1999,0,1999
20231,A,골목상권,3110712,남구로역 5번,6148,3078,3070,481,695,811,891,1061,2209,252,416,441,464,510,995,229,279,370,427,551,1214,2629,0,2629
20231,A,골목상권,3110713,구로보건소,7582,3801,3781,713,778,1197,1146,1282,2466,342,409,586,620,671,1173,371,369,611,526,611,1293,3460,0,3460
20231,A,골목상권,3110714,구로4동주민센터,4887,2451,2436,465,431,558,725,915,1793,230,228,268,398,502,825,235,203,290,327,413,968,2344,0,2344
20231,A,골목상권,3110715,구로구민회관,1084,560,524,87,123,122,138,202,412,45,70,67,78,102,198,42,53,55,60,100,214,503,0,503
20231,A,골목상권,3110716,구로나눔길,815,414,401,61,83,87,102,156,326,33,38,44,59,91,149,28,45,43,43,65,177,395,0,395
20231,A,골목상권,3110717,남구로역 2번,8335,4343,3992,660,796,971,1249,1549,3110,327,411,512,709,860,1524,333,385,459,540,689,1586,4129,0,4129
20231,A,골목상권,3110718,한국SGI본부,2758,1278,1480,163,279,943,447,346,580,83,103,390,230,172,300,80,176,553,217,174,280,1785,0,1785
20231,A,골목상권,3110719,영서중학교,391,176,215,65,39,48,69,58,112,30,13,28,32,26,47,35,26,20,37,32,65,148,0,148
20231,A,골목상권,3110720,대림역 2번,2822,1404,1418,225,249,352,396,513,1087,110,135,182,212,259,506,115,114,170,184,254,581,1347,0,1347
20231,A,골목상권,3110721,가리봉파출소,2589,1348,1241,195,228,467,414,541,744,98,116,259,230,278,367,97,112,208,184,263,377,1414,0,1414
20231,A,골목상권,3110722,G타워,3967,2182,1785,64,207,2349,800,246,301,38,63,1243,518,162,158,26,144,1106,282,84,143,3496,0,3496
20231,A,골목상권,3110723,가산디지털단지역 1번 출입구,903,466,437,51,76,131,137,164,344,17,40,78,76,88,167,34,36,53,61,76,177,506,0,506
20231,A,골목상권,3110724,금천구립가산도서관,2731,1679,1052,154,190,1009,506,367,505,76,90,651,353,231,278,78,100,358,153,136,227,1905,0,1905
20231,A,골목상권,3110725,가산동주민센터,1069,613,456,13,39,367,184,204,262,4,11,170,108,148,172,9,28,197,76,56,90,959,0,959
20231,A,골목상권,3110726,금천철쭉어린이공원(금하마을),2030,1029,1001,187,265,253,304,404,617,89,124,145,175,204,292,98,141,108,129,200,325,930,0,930
20231,A,골목상권,3110727,독산역 1번 출입구,858,463,395,94,48,228,177,107,204,47,25,132,104,46,109,47,23,96,73,61,95,434,0,434
20231,A,골목상권,3110728,두산초등학교,1428,797,631,93,118,584,258,150,225,48,42,327,175,89,116,45,76,257,83,61,109,992,0,992
20231,A,골목상권,3110729,가산동우체국,2732,1576,1156,94,227,915,468,399,629,48,81,524,319,266,338,46,146,391,149,133,291,2050,0,2050
20231,A,골목상권,3110730,서울축산농협 독산역지점(독산파출소),2024,1150,874,185,181,452,340,314,552,100,93,268,215,194,280,85,88,184,125,120,272,1113,0,1113
20231,A,골목상권,3110731,금천구청역 1번 출입구,1175,594,581,160,92,240,268,170,245,83,44,115,140,91,121,77,48,125,128,79,124,572,0,572
20231,A,골목상권,3110732,가산초등학교(세일중학교),2396,1296,1100,144,191,699,342,364,656,74,76,367,213,223,343,70,115,332,129,141,313,1550,0,1550
20231,A,골목상권,3110733,금천어울림복지센터,284,144,140,17,30,81,44,35,77,6,16,40,28,14,40,11,14,41,16,21,37,151,0,151
20231,A,골목상권,3110734,금천파출소,208,118,90,14,10,23,28,41,92,8,5,15,16,33,41,6,5,8,12,8,51,112,0,112
20231,A,골목상권,3110735,말미고개,5877,2975,2902,623,616,988,815,1020,1815,337,320,520,426,510,862,286,296,468,389,510,953,2535,0,2535
20231,A,골목상권,3110736,독산119안전센터,5078,2522,2556,514,540,726,770,927,1601,243,256,383,377,472,791,271,284,343,393,455,810,2141,0,2141
20231,A,골목상권,3110737,금천세무서,2339,1213,1126,174,242,426,328,431,738,83,141,208,179,229,373,91,101,218,149,202,365,1202,0,1202
20231,A,골목상권,3110738,문성초등학교,3587,1805,1782,233,369,384,442,756,1403,119,189,209,219,408,661,114,180,175,223,348,742,1893,0,1893
20231,A,골목상권,3110739,시흥3동 우편취급국,305,157,148,14,48,47,27,61,108,7,27,27,13,31,52,7,21,20,14,30,56,107,0,107
20231,A,골목상권,3110740,금천해태공원,5596,2822,2774,514,613,767,772,985,1945,254,318,413,422,508,907,260,295,354,350,477,1038,2497,0,2497
20231,A,골목상권,3110741,독산2동주민센터,3979,2022,1957,359,478,602,537,789,1214,170,262,327,284,391,588,189,216,275,253,398,626,1770,0,1770
20231,A,골목상권,3110742,KT금천빌딩(금천구시설관리공단),225,111,114,16,26,20,36,49,78,6,16,10,21,22,36,10,10,10,15,27,42,109,0,109
20231,A,골목상권,3110743,시흥초등학교(시흥1동우체국),4739,2391,2348,468,531,640,663,873,1564,250,290,336,351,451,713,218,241,304,312,422,851,2092,0,2092
20231,A,골목상권,3110744,독산동성당,9027,4576,4451,743,1048,1166,1252,1809,3009,363,536,639,666,930,1442,380,512,527,586,879,1567,4151,0,4151
20231,A,골목상권,3110745,독산동정훈단지,3025,1549,1476,247,380,390,383,647,978,125,201,218,202,336,467,122,179,172,181,311,511,1351,0,1351
20231,A,골목상권,3110746,금천금빛공원(은행나무사거리서측),1705,833,872,129,205,220,232,330,589,65,98,108,124,165,273,64,107,112,108,165,316,778,0,778
20231,A,골목상권,3110747,석수역 1번 출입구,1088,544,544,98,100,162,144,149,435,43,57,84,87,66,207,55,43,78,57,83,228,422,0,422
20231,A,골목상권,3110748,백산초등학교,2000,1012,988,176,206,260,316,338,704,92,118,154,144,173,331,84,88,106,172,165,373,925,0,925
20231,A,골목상권,3110749,금산초등학교(금천고등학교),5178,2588,2590,603,548,725,788,788,1726,288,291,380,412,394,823,315,257,345,376,394,903,1932,0,1932
