year_quarter_code,service_code,major_category_code,major_category_code_name,middle_category_code,middle_category_code_name,service_name,store_count,franchise_store_count
20231,CS200027,C02,서비스업,C0204,기타 서비스,모터사이클수리,703,1
20231,CS200036,C02,서비스업,C0204,기타 서비스,고시원,413,2
20231,CS200041,C02,서비스업,C0204,기타 서비스,사진관,5257,11
20231,CS200043,C02,서비스업,C0204,기타 서비스,건축물청소,3470,63
20231,CS300010,C03,도소매업,C0301,생활소매,반찬가게,9330,166
20231,CS300032,C03,도소매업,C0302,전자소매,가전제품,3996,10
20231,CS300037,C03,도소매업,C0303,잡화소매,중고차판매,737,5
20231,CS300041,C03,도소매업,C0303,잡화소매,예술품,2023,3
20231,CS100010,C01,외식업,C0102,제과/커피,커피-음료,17174,6061
20231,CS200013,C02,서비스업,C0204,기타 서비스,기타법무서비스,1565,0
20231,CS200016,C02,서비스업,C0203,여가/미용,당구장,3643,40
20231,CS200018,C02,서비스업,C0203,여가/미용,볼링장,136,0
20231,CS200035,C02,서비스업,C0204,기타 서비스,게스트하우스,865,14
20231,CS200044,C02,서비스업,C0204,기타 서비스,여행사,5691,6
20231,CS300005,C03,도소매업,C0301,생활소매,주류도매,1051,3
20231,CS300021,C03,도소매업,C0303,잡화소매,문구,3944,383
20231,CS300023,C03,도소매업,C0303,잡화소매,미용재료,1769,6
20231,CS300025,C03,도소매업,C0302,전자소매,자전거 및 기타운송장비,819,0
20231,CS300040,C03,도소매업,C0303,잡화소매,재생용품 판매점,1150,0
20231,CS300042,C03,도소매업,C0303,잡화소매,주유소,960,1
20231,CS200002,C02,서비스업,C0201,학원,외국어학원,4984,410
20231,CS200010,C02,서비스업,C0204,기타 서비스,변호사사무소,3696,1
20231,CS200019,C02,서비스업,C0203,여가/미용,PC방,1052,61
20231,CS200024,C02,서비스업,C0203,여가/미용,스포츠클럽,2353,126
20231,CS300004,C03,도소매업,C0302,전자소매,핸드폰,4770,46
20231,CS300006,C03,도소매업,C0301,생활소매,미곡판매,2921,5
20231,CS300008,C03,도소매업,C0301,생활소매,수산물판매,4777,2
20231,CS300026,C03,도소매업,C0303,잡화소매,완구,1021,14
20231,CS300031,C03,도소매업,C0303,잡화소매,가구,3346,3
20231,CS100009,C01,외식업,C0103,호프간이주점,호프-간이주점,7599,1162
20231,CS200009,C02,서비스업,C0202,의원,동물병원,905,12
20231,CS200032,C02,서비스업,C0204,기타 서비스,가전제품수리,2642,0
20231,CS200042,C02,서비스업,C0204,기타 서비스,통번역서비스,1252,4
20231,CS200046,C02,서비스업,C0204,기타 서비스,의류임대,492,2
20231,CS300001,C03,도소매업,C0301,생활소매,슈퍼마켓,12704,412
20231,CS300003,C03,도소매업,C0302,전자소매,컴퓨터및주변장치판매,9914,8
20231,CS300015,C03,도소매업,C0303,잡화소매,가방,3089,8
20231,CS300017,C03,도소매업,C0303,잡화소매,시계및귀금속,5295,65
20231,CS300027,C03,도소매업,C0303,잡화소매,섬유제품,3824,11
20231,CS100008,C01,외식업,C0101,음식(식사),분식전문점,12515,2436
20231,CS200005,C02,서비스업,C0201,학원,스포츠 강습,5696,184
20231,CS200015,C02,서비스업,C0204,기타 서비스,세무사사무소,5665,1
20231,CS200020,C02,서비스업,C0203,여가/미용,전자게임장,239,2
20231,CS200025,C02,서비스업,C0204,기타 서비스,자동차수리,3901,351
20231,CS200034,C02,서비스업,C0204,기타 서비스,여관,2769,15
20231,CS200037,C02,서비스업,C0203,여가/미용,노래방,5637,134
20231,CS200039,C02,서비스업,C0203,여가/미용,DVD방,267,2
20231,CS200040,C02,서비스업,C0204,기타 서비스,녹음실,845,3
20231,CS300002,C03,도소매업,C0301,생활소매,편의점,917,10338
20231,CS300014,C03,도소매업,C0303,잡화소매,신발,4010,37
20231,CS300020,C03,도소매업,C0303,잡화소매,서적,3717,57
20231,CS300024,C03,도소매업,C0303,잡화소매,운동/경기용품,4136,7
20231,CS300036,C03,도소매업,C0303,잡화소매,조명용품,8997,9
20232,CS100002,C01,외식업,C0101,음식(식사),중식음식점,5573,337
20232,CS100007,C01,외식업,C0101,음식(식사),치킨전문점,2185,3430
20232,CS200004,C02,서비스업,C0201,학원,컴퓨터학원,333,2
20232,CS200007,C02,서비스업,C0202,의원,치과의원,4992,2
20232,CS200011,C02,서비스업,C0204,기타 서비스,변리사사무소,749,3
20232,CS200012,C02,서비스업,C0204,기타 서비스,법무사사무소,2481,0
20232,CS200014,C02,서비스업,C0204,기타 서비스,회계사사무소,974,0
20232,CS200031,C02,서비스업,C0204,기타 서비스,세탁소,4298,964
20232,CS200045,C02,서비스업,C0204,기타 서비스,비디오/서적임대,190,47
20232,CS300007,C03,도소매업,C0301,생활소매,육류판매,6376,21
20232,CS300012,C03,도소매업,C0303,잡화소매,한복점,531,0
20232,CS300028,C03,도소매업,C0303,잡화소매,화초,5386,6
20232,CS300029,C03,도소매업,C0303,잡화소매,애완동물,2379,51
20232,CS300030,C03,도소매업,C0303,잡화소매,중고가구,134,3
20232,CS300034,C03,도소매업,C0303,잡화소매,악기,839,0
20232,CS300039,C03,도소매업,C0302,전자소매,모터사이클및부품,615,1
20232,CS100006,C01,외식업,C0101,음식(식사),패스트푸드점,3416,2645
20232,CS200001,C02,서비스업,C0201,학원,일반교습학원,13654,1254
20232,CS200017,C02,서비스업,C0203,여가/미용,골프연습장,1683,105
20232,CS200021,C02,서비스업,C0203,여가/미용,기타오락장,1397,30
20232,CS200026,C02,서비스업,C0204,기타 서비스,자동차미용,1545,33
20232,CS200028,C02,서비스업,C0203,여가/미용,미용실,17868,1188
20232,CS200029,C02,서비스업,C0203,여가/미용,네일숍,3581,63
20232,CS200030,C02,서비스업,C0203,여가/미용,피부관리실,7717,201
20232,CS200033,C02,서비스업,C0204,기타 서비스,부동산중개업,32157,8
20232,CS200038,C02,서비스업,C0204,기타 서비스,독서실,2374,272
20232,CS200047,C02,서비스업,C0204,기타 서비스,가정용품임대,644,1
20232,CS300009,C03,도소매업,C0301,생활소매,청과상,6932,24
20232,CS300011,C03,도소매업,C0303,잡화소매,일반의류,39368,119
20232,CS300013,C03,도소매업,C0303,잡화소매,유아의류,5505,13
20232,CS300018,C03,도소매업,C0303,잡화소매,의약품,8722,535
20232,CS300022,C03,도소매업,C0303,잡화소매,화장품,16028,1120
20232,CS300033,C03,도소매업,C0302,전자소매,철물점,3078,9
20232,CS100003,C01,외식업,C0101,음식(식사),일식음식점,6709,641
20232,CS100005,C01,외식업,C0102,제과/커피,제과점,4223,1813
20232,CS200003,C02,서비스업,C0201,학원,예술학원,7568,342
20232,CS200008,C02,서비스업,C0202,의원,한의원,3752,0
20232,CS200022,C02,서비스업,C0204,기타 서비스,복권방,640,1
20232,CS300016,C03,도소매업,C0303,잡화소매,안경,1973,517
20232,CS300019,C03,도소매업,C0303,잡화소매,의료기기,2375,13
20232,CS300035,C03,도소매업,C0303,잡화소매,인테리어,5201,11
20232,CS300038,C03,도소매업,C0302,전자소매,자동차부품,3167,23
20232,CS300043,C03,도소매업,C0302,전자소매,전자상거래업,58652,138
20232,CS100001,C01,외식업,C0101,음식(식사),한식음식점,55230,5319
20232,CS100004,C01,외식업,C0101,음식(식사),양식음식점,8502,683
20232,CS200006,C02,서비스업,C0202,의원,일반의원,9723,40
20232,CS200023,C02,서비스업,C0204,기타 서비스,통신기기수리,595,1
20232,CS200027,C02,서비스업,C0204,기타 서비스,모터사이클수리,706,1
20232,CS200036,C02,서비스업,C0204,기타 서비스,고시원,393,2
20231,CS100002,C01,외식업,C0101,음식(식사),중식음식점,5492,341
20231,CS100007,C01,외식업,C0101,음식(식사),치킨전문점,2184,3492
20231,CS200004,C02,서비스업,C0201,학원,컴퓨터학원,339,3
20231,CS200007,C02,서비스업,C0202,의원,치과의원,5003,2
20231,CS200011,C02,서비스업,C0204,기타 서비스,변리사사무소,750,3
20231,CS200012,C02,서비스업,C0204,기타 서비스,법무사사무소,2458,0
20231,CS200014,C02,서비스업,C0204,기타 서비스,회계사사무소,967,0
20231,CS200031,C02,서비스업,C0204,기타 서비스,세탁소,4296,965
20231,CS200045,C02,서비스업,C0204,기타 서비스,비디오/서적임대,195,51
20231,CS300007,C03,도소매업,C0301,생활소매,육류판매,6445,21
20231,CS300012,C03,도소매업,C0303,잡화소매,한복점,524,0
20231,CS300028,C03,도소매업,C0303,잡화소매,화초,5299,6
20231,CS300029,C03,도소매업,C0303,잡화소매,애완동물,2288,51
20231,CS300030,C03,도소매업,C0303,잡화소매,중고가구,136,3
20231,CS300034,C03,도소매업,C0303,잡화소매,악기,836,0
20231,CS300039,C03,도소매업,C0302,전자소매,모터사이클및부품,622,1
20231,CS100006,C01,외식업,C0101,음식(식사),패스트푸드점,3440,2670
20231,CS200001,C02,서비스업,C0201,학원,일반교습학원,13858,1263
20231,CS200017,C02,서비스업,C0203,여가/미용,골프연습장,1666,98
20231,CS200021,C02,서비스업,C0203,여가/미용,기타오락장,1330,30
20231,CS200026,C02,서비스업,C0204,기타 서비스,자동차미용,1534,35
20231,CS200028,C02,서비스업,C0203,여가/미용,미용실,17759,1198
20231,CS200029,C02,서비스업,C0203,여가/미용,네일숍,3682,64
20231,CS200030,C02,서비스업,C0203,여가/미용,피부관리실,7282,197
20232,CS200041,C02,서비스업,C0204,기타 서비스,사진관,5289,11
20232,CS300031,C03,도소매업,C0303,잡화소매,가구,3303,3
20232,CS100009,C01,외식업,C0103,호프간이주점,호프-간이주점,7514,1152
20232,CS200009,C02,서비스업,C0202,의원,동물병원,910,11
20232,CS200032,C02,서비스업,C0204,기타 서비스,가전제품수리,2668,0
20232,CS200042,C02,서비스업,C0204,기타 서비스,통번역서비스,1228,4
20232,CS200046,C02,서비스업,C0204,기타 서비스,의류임대,480,2
20232,CS300001,C03,도소매업,C0301,생활소매,슈퍼마켓,12941,414
20232,CS300003,C03,도소매업,C0302,전자소매,컴퓨터및주변장치판매,9882,8
20232,CS300015,C03,도소매업,C0303,잡화소매,가방,3058,7
20232,CS300017,C03,도소매업,C0303,잡화소매,시계및귀금속,5268,65
20232,CS300027,C03,도소매업,C0303,잡화소매,섬유제품,3869,12
20232,CS100008,C01,외식업,C0101,음식(식사),분식전문점,12748,2398
20232,CS200005,C02,서비스업,C0201,학원,스포츠 강습,5820,189
20232,CS200015,C02,서비스업,C0204,기타 서비스,세무사사무소,5644,1
20232,CS200020,C02,서비스업,C0203,여가/미용,전자게임장,217,2
20232,CS200025,C02,서비스업,C0204,기타 서비스,자동차수리,3896,347
20232,CS200034,C02,서비스업,C0204,기타 서비스,여관,2802,15
20232,CS200037,C02,서비스업,C0203,여가/미용,노래방,5579,132
20232,CS200039,C02,서비스업,C0203,여가/미용,DVD방,305,2
20232,CS200040,C02,서비스업,C0204,기타 서비스,녹음실,831,3
20232,CS300002,C03,도소매업,C0301,생활소매,편의점,935,10334
20232,CS300014,C03,도소매업,C0303,잡화소매,신발,3963,38
20232,CS300020,C03,도소매업,C0303,잡화소매,서적,3694,56
20232,CS300024,C03,도소매업,C0303,잡화소매,운동/경기용품,4160,7
20232,CS300036,C03,도소매업,C0303,잡화소매,조명용품,8941,9
20232,CS200043,C02,서비스업,C0204,기타 서비스,건축물청소,3412,63
20232,CS300010,C03,도소매업,C0301,생활소매,반찬가게,9433,163
20232,CS300032,C03,도소매업,C0302,전자소매,가전제품,3983,10
20232,CS300037,C03,도소매업,C0303,잡화소매,중고차판매,727,5
20232,CS300041,C03,도소매업,C0303,잡화소매,예술품,2076,3
20232,CS100010,C01,외식업,C0102,제과/커피,커피-음료,17699,6127
20232,CS200013,C02,서비스업,C0204,기타 서비스,기타법무서비스,1547,0
20232,CS200016,C02,서비스업,C0203,여가/미용,당구장,3591,39
20232,CS200018,C02,서비스업,C0203,여가/미용,볼링장,137,0
20232,CS200035,C02,서비스업,C0204,기타 서비스,게스트하우스,849,13
20232,CS200044,C02,서비스업,C0204,기타 서비스,여행사,5647,6
20232,CS300005,C03,도소매업,C0301,생활소매,주류도매,1076,3
20232,CS300021,C03,도소매업,C0303,잡화소매,문구,3950,379
20232,CS300023,C03,도소매업,C0303,잡화소매,미용재료,1769,6
20232,CS300025,C03,도소매업,C0302,전자소매,자전거 및 기타운송장비,820,0
20232,CS300040,C03,도소매업,C0303,잡화소매,재생용품 판매점,1137,0
20232,CS300042,C03,도소매업,C0303,잡화소매,주유소,954,1
20232,CS200002,C02,서비스업,C0201,학원,외국어학원,5340,428
20232,CS200010,C02,서비스업,C0204,기타 서비스,변호사사무소,3676,1
20232,CS200019,C02,서비스업,C0203,여가/미용,PC방,1003,59
20232,CS200024,C02,서비스업,C0203,여가/미용,스포츠클럽,2268,126
20232,CS300004,C03,도소매업,C0302,전자소매,핸드폰,4646,41
20232,CS300006,C03,도소매업,C0301,생활소매,미곡판매,2870,5
20232,CS300008,C03,도소매업,C0301,생활소매,수산물판매,4696,2
20232,CS300026,C03,도소매업,C0303,잡화소매,완구,1030,16
20233,CS100007,C01,외식업,C0101,음식(식사),치킨전문점,2198,3391
20233,CS200004,C02,서비스업,C0201,학원,컴퓨터학원,332,2
20233,CS200007,C02,서비스업,C0202,의원,치과의원,4979,2
20233,CS200011,C02,서비스업,C0204,기타 서비스,변리사사무소,743,3
20233,CS200012,C02,서비스업,C0204,기타 서비스,법무사사무소,2496,0
20233,CS200014,C02,서비스업,C0204,기타 서비스,회계사사무소,980,0
20233,CS200031,C02,서비스업,C0204,기타 서비스,세탁소,4356,967
20233,CS200045,C02,서비스업,C0204,기타 서비스,비디오/서적임대,191,47
20233,CS300007,C03,도소매업,C0301,생활소매,육류판매,6324,21
20233,CS300012,C03,도소매업,C0303,잡화소매,한복점,520,0
20233,CS300028,C03,도소매업,C0303,잡화소매,화초,5482,6
20233,CS300029,C03,도소매업,C0303,잡화소매,애완동물,2460,48
20233,CS300030,C03,도소매업,C0303,잡화소매,중고가구,141,3
20233,CS300034,C03,도소매업,C0303,잡화소매,악기,843,0
20233,CS300039,C03,도소매업,C0302,전자소매,모터사이클및부품,591,1
20233,CS100006,C01,외식업,C0101,음식(식사),패스트푸드점,3342,2587
20233,CS200001,C02,서비스업,C0201,학원,일반교습학원,13531,1240
20233,CS200017,C02,서비스업,C0203,여가/미용,골프연습장,1695,111
20233,CS200021,C02,서비스업,C0203,여가/미용,기타오락장,1480,30
20233,CS200026,C02,서비스업,C0204,기타 서비스,자동차미용,1549,31
20233,CS200028,C02,서비스업,C0203,여가/미용,미용실,18032,1179
20233,CS200029,C02,서비스업,C0203,여가/미용,네일숍,3478,61
20233,CS200030,C02,서비스업,C0203,여가/미용,피부관리실,8067,199
20233,CS200033,C02,서비스업,C0204,기타 서비스,부동산중개업,31460,7
20233,CS200038,C02,서비스업,C0204,기타 서비스,독서실,2387,253
20233,CS200047,C02,서비스업,C0204,기타 서비스,가정용품임대,640,1
20233,CS100002,C01,외식업,C0101,음식(식사),중식음식점,5563,329
20233,CS300009,C03,도소매업,C0301,생활소매,청과상,6862,25
20233,CS300011,C03,도소매업,C0303,잡화소매,일반의류,39139,119
20233,CS300013,C03,도소매업,C0303,잡화소매,유아의류,5083,13
20233,CS300018,C03,도소매업,C0303,잡화소매,의약품,8782,536
20233,CS300022,C03,도소매업,C0303,잡화소매,화장품,15755,1097
20233,CS300033,C03,도소매업,C0302,전자소매,철물점,3135,9
20233,CS100003,C01,외식업,C0101,음식(식사),일식음식점,6815,617
20233,CS100005,C01,외식업,C0102,제과/커피,제과점,4135,1794
20233,CS200003,C02,서비스업,C0201,학원,예술학원,7602,345
20233,CS200008,C02,서비스업,C0202,의원,한의원,3767,0
20233,CS200022,C02,서비스업,C0204,기타 서비스,복권방,646,1
20233,CS300016,C03,도소매업,C0303,잡화소매,안경,1983,521
20233,CS300019,C03,도소매업,C0303,잡화소매,의료기기,2337,12
20233,CS300035,C03,도소매업,C0303,잡화소매,인테리어,5235,11
20233,CS300038,C03,도소매업,C0302,전자소매,자동차부품,3150,23
20233,CS300043,C03,도소매업,C0302,전자소매,전자상거래업,56810,136
20233,CS100001,C01,외식업,C0101,음식(식사),한식음식점,54667,5173
20233,CS100004,C01,외식업,C0101,음식(식사),양식음식점,8475,669
20233,CS200006,C02,서비스업,C0202,의원,일반의원,9792,42
20233,CS200023,C02,서비스업,C0204,기타 서비스,통신기기수리,613,1
20233,CS200027,C02,서비스업,C0204,기타 서비스,모터사이클수리,728,1
20233,CS200036,C02,서비스업,C0204,기타 서비스,고시원,375,2
20233,CS200041,C02,서비스업,C0204,기타 서비스,사진관,5366,11
20233,CS200043,C02,서비스업,C0204,기타 서비스,건축물청소,3363,63
20233,CS300010,C03,도소매업,C0301,생활소매,반찬가게,9466,157
20233,CS300032,C03,도소매업,C0302,전자소매,가전제품,3960,10
20233,CS300037,C03,도소매업,C0303,잡화소매,중고차판매,716,5
20233,CS300041,C03,도소매업,C0303,잡화소매,예술품,2089,2
20233,CS100010,C01,외식업,C0102,제과/커피,커피-음료,17914,6146
20233,CS200013,C02,서비스업,C0204,기타 서비스,기타법무서비스,1538,0
20233,CS200016,C02,서비스업,C0203,여가/미용,당구장,3476,37
20233,CS200018,C02,서비스업,C0203,여가/미용,볼링장,140,0
20233,CS200035,C02,서비스업,C0204,기타 서비스,게스트하우스,830,12
20233,CS200044,C02,서비스업,C0204,기타 서비스,여행사,5619,6
20233,CS300005,C03,도소매업,C0301,생활소매,주류도매,1068,3
20233,CS300021,C03,도소매업,C0303,잡화소매,문구,3965,377
20233,CS300023,C03,도소매업,C0303,잡화소매,미용재료,1778,6
20233,CS300025,C03,도소매업,C0302,전자소매,자전거 및 기타운송장비,818,0
20233,CS300040,C03,도소매업,C0303,잡화소매,재생용품 판매점,1119,0
20233,CS300042,C03,도소매업,C0303,잡화소매,주유소,954,1
20233,CS200002,C02,서비스업,C0201,학원,외국어학원,5657,458
20233,CS200010,C02,서비스업,C0204,기타 서비스,변호사사무소,3640,1
20233,CS200019,C02,서비스업,C0203,여가/미용,PC방,871,55
20233,CS200024,C02,서비스업,C0203,여가/미용,스포츠클럽,2203,124
20233,CS300004,C03,도소매업,C0302,전자소매,핸드폰,4529,39
20233,CS300006,C03,도소매업,C0301,생활소매,미곡판매,2814,4
20233,CS300008,C03,도소매업,C0301,생활소매,수산물판매,4643,2
20233,CS300026,C03,도소매업,C0303,잡화소매,완구,1047,16
20233,CS300031,C03,도소매업,C0303,잡화소매,가구,3270,3
20233,CS100009,C01,외식업,C0103,호프간이주점,호프-간이주점,7532,1155
20233,CS200009,C02,서비스업,C0202,의원,동물병원,925,11
20233,CS200032,C02,서비스업,C0204,기타 서비스,가전제품수리,2699,0
20233,CS200042,C02,서비스업,C0204,기타 서비스,통번역서비스,1206,4
20233,CS200046,C02,서비스업,C0204,기타 서비스,의류임대,483,2
20233,CS300001,C03,도소매업,C0301,생활소매,슈퍼마켓,13033,432
20233,CS300003,C03,도소매업,C0302,전자소매,컴퓨터및주변장치판매,9814,9
20233,CS300015,C03,도소매업,C0303,잡화소매,가방,3019,8
20233,CS300017,C03,도소매업,C0303,잡화소매,시계및귀금속,5320,63
20233,CS300027,C03,도소매업,C0303,잡화소매,섬유제품,3940,12
20233,CS100008,C01,외식업,C0101,음식(식사),분식전문점,13052,2363
20233,CS200005,C02,서비스업,C0201,학원,스포츠 강습,5990,182
20233,CS200015,C02,서비스업,C0204,기타 서비스,세무사사무소,5606,1
20233,CS200020,C02,서비스업,C0203,여가/미용,전자게임장,206,2
20233,CS200025,C02,서비스업,C0204,기타 서비스,자동차수리,3944,342
20233,CS200034,C02,서비스업,C0204,기타 서비스,여관,2847,16
20233,CS200037,C02,서비스업,C0203,여가/미용,노래방,5434,131
20233,CS200039,C02,서비스업,C0203,여가/미용,DVD방,390,2
20233,CS200040,C02,서비스업,C0204,기타 서비스,녹음실,818,3
20233,CS300002,C03,도소매업,C0301,생활소매,편의점,947,10325
20233,CS300014,C03,도소매업,C0303,잡화소매,신발,3891,37
20233,CS300020,C03,도소매업,C0303,잡화소매,서적,3669,54
20233,CS300024,C03,도소매업,C0303,잡화소매,운동/경기용품,4160,7
20233,CS300036,C03,도소매업,C0303,잡화소매,조명용품,8907,8
